Vendor;Rat;Region;Province;tipo;BSC Name;BSC ID*;Cell Name;Cell ID*
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9471E3;44287
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9472E1;43348
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9472E1;43348
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9472E2;43349
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9472E2;43349
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9472E3;43350
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9472E3;43350
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9473E1;45861
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9473E1;45861
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9473E2;45862
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9473E2;45862
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9473E3;45863
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9473E3;45863
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9474E1;44276
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9474E1;44276
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9474E2;44277
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9474E2;44277
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9474E3;44278
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9474E3;44278
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9475E1;45372
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9475E1;45372
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9475E2;45373
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9475E2;45373
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9475E3;45374
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9475E3;45374
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9476E1;44237
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9476E1;44237
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9476E2;44238
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9476E2;44238
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9476E3;44239
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9476E3;44239
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9477E1;44270
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9477E1;44270
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9477E2;44271
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9477E2;44271
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9477E3;44272
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9477E3;44272
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9478E1;43098
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9478E1;43098
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9478E2;43099
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9478E2;43099
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9478E3;43097
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9478E3;43097
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9479E1;45999
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9479E1;45999
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9479E2;45998
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9479E2;45998
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9479E3;45997
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9479E3;45997
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9480E1;43285
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9480E1;43285
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9480E2;43286
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9480E2;43286
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9480E3;43287
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9480E3;43287
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9481E1;43279
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9481E1;43279
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9481E2;43280
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9481E2;43280
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9481E3;43281
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9481E3;43281
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9483E1;43007
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9483E1;43007
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9484E1;43069
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9484E1;43069
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9485E1;43087
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9485E1;43087
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9485E2;43088
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9485E2;43088
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9485E3;43089
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9485E3;43089
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9486E1;43187
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9486E1;43187
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9487E1;43388
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9487E2;43389
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9487E3;43390
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9489E1;43186
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9489E1;43186
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9490E1;43024
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9490E1;43024
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9492E1;43480
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9492E1;43480
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9492E2;43481
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9492E2;43481
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9492E3;43482
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9492E3;43482
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9493E1;43483
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9493E1;43483
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9493E2;43484
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9493E2;43484
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9493E3;43485
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9493E3;43485
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9494E1;45553
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9494E1;45553
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9494E2;45555
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9494E2;45555
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9494E3;45556
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9494E3;45556
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9495E1;43217
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9495E1;43217
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9495E2;43218
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9495E2;43218
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9496E1;43353
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9496E2;43354
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9497E1;43318
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9498E1;43161
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9498E1;43161
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9498E2;43162
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9498E2;43162
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9499E1;43259
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9521E1;43180
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9522E1;43211
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9523E1;43306
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9523E1;43306
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9523E2;43307
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9523E2;43307
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9524E1;43383
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9524E1;43383
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9524E2;43384
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9524E2;43384
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9524E3;43385
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9524E3;43385
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9525E1;43332
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9525E1;43332
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9526E1;43715
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9526E1;43715
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9527E1;43225
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9527E1;43225
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9527E2;43226
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9527E2;43226
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9528E1;43325
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9528E1;43325
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9528E2;43326
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9528E2;43326
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9528E3;43327
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9528E3;43327
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9529E1;43304
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9529E1;43304
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9529E2;43305
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9529E2;43305
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9530E1;43319
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9530E1;43319
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9531E1;44888
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9531E2;44889
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9532E1;43333
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9532E1;43333
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9532E2;43334
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9532E2;43334
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9532E3;43335
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9532E3;43335
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9533E1;43392
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9533E1;43392
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9533E2;43393
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9533E2;43393
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9533E3;43394
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9533E3;43394
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9534E1;43355
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9534E2;43356
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9535E1;43033
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9535E1;43033
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9536E1;43243
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9536E1;43243
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9536E2;43244
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9536E2;43244
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9536E3;43245
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9536E3;43245
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9537E1;43346
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9538E1;43081
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9538E1;43081
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9539E1;43688
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9539E2;43689
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9539E3;43528
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9540E1;43486
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9540E1;43486
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9540E2;43487
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9540E2;43487
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9540E3;43488
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9540E3;43488
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9541E1;43489
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9541E1;43489
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9541E2;43490
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9541E2;43490
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9541E3;43491
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9541E3;43491
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9542E1;43492
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9542E1;43492
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9542E2;43493
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9542E2;43493
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9542E3;43494
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9542E3;43494
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9543E1;43495
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9543E1;43495
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9543E2;43496
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9543E2;43496
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9543E3;43497
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9543E3;43497
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9544E1;43498
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9544E1;43498
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9544E2;43499
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9544E2;43499
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9544E3;43500
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9544E3;43500
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9545E1;45874
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9545E2;45875
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9545E3;45876
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9546E1;43738
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9546E2;43739
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9546E3;43740
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9547E1;43291
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9547E1;43291
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9547E2;43292
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9547E2;43292
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9548E1;43502
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9548E1;43502
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9548E2;43503
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9548E2;43503
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9548E3;43504
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9548E3;43504
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9549E1;43153
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9549E2;43154
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9549E3;43155
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9550E1;45597
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9550E1;45597
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9550E2;45598
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9550E2;45598
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9550E3;45599
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9550E3;45599
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9551E1;43647
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9551E2;43648
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9551E3;43649
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9552E1;43308
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9553E1;43269
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9553E1;43269
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9553E2;43270
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9553E2;43270
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9554E1;43065
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9554E1;43065
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9554E2;43066
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9554E2;43066
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9555E1;43017
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9555E1;43017
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9556E1;43273
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9556E1;43273
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9556E2;43274
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9556E2;43274
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9557E1;43342
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9557E2;43343
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9558E1;43302
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9558E2;43303
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9560E1;43131
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9560E1;43131
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9561E1;43359
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9562E1;43312
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9562E1;43312
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9562E2;43313
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9562E2;43313
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9563E1;43336
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9563E2;43337
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9564E1;43363
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9564E2;43364
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9565E1;43386
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9565E2;43387
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9566E1;43020
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9566E1;43020
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9567E1;45983
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9567E1;45983
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9567E2;45984
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9567E2;45984
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9568E1;43140
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9568E1;43140
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9568E2;43139
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9568E2;43139
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9568E3;43314
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9569E1;45935
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9569E2;43181
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9569E3;43182
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9570E1;43518
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9570E1;43518
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9570E2;43519
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9570E2;43519
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9570E3;43520
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9570E3;43520
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9571E1;45955
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9571E1;45955
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;66;V9571E2;45956
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9571E2;45956
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9572E1;43477
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;BSC346;192;V9573E1;43786
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9574E1;43188
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9575E1;43357
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9575E2;43358
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9576E1;43253
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9577E1;43251
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9577E1;43251
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9578E1;43090
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9578E1;43090
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9578E2;43091
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9578E2;43091
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9578E3;43092
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;168;V9578E3;43092
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9579E1;43271
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9579E2;43272
HUAWEI;GSM;Zona ESTE;CASTELLON;ZR;RNC340;204;V9580E1;43221
